2023-12-11 20:41:19,158 INFO    MainThread:393286 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-12-11 20:41:19,159 INFO    MainThread:393286 [wandb_init.py:_pause_backend():435] pausing backend
2023-12-11 20:41:21,853 INFO    MainThread:393286 [wandb_init.py:_resume_backend():440] resuming backend
2023-12-11 20:41:23,319 INFO    MainThread:393286 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-12-11 20:41:23,320 INFO    MainThread:393286 [wandb_init.py:_pause_backend():435] pausing backend
2023-12-11 20:41:23,332 INFO    MainThread:393286 [wandb_init.py:_resume_backend():440] resuming backend
2023-12-11 20:41:23,355 INFO    MainThread:393286 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-12-11 20:41:23,355 INFO    MainThread:393286 [wandb_init.py:_pause_backend():435] pausing backend
2023-12-11 20:41:25,219 INFO    MainThread:393286 [wandb_init.py:_resume_backend():440] resuming backend
2023-12-11 20:41:25,450 INFO    MainThread:393286 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-12-11 20:41:25,450 INFO    MainThread:393286 [wandb_init.py:_pause_backend():435] pausing backend
2023-12-11 20:41:28,124 INFO    MainThread:393286 [wandb_init.py:_resume_backend():440] resuming backend
2023-12-11 20:41:28,134 INFO    MainThread:393286 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-12-11 20:41:28,135 INFO    MainThread:393286 [wandb_init.py:_pause_backend():435] pausing backend
2023-12-11 20:41:30,383 INFO    MainThread:393286 [wandb_init.py:_resume_backend():440] resuming backend
2023-12-11 20:46:30,322 INFO    MainThread:393286 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-12-11 20:46:30,323 INFO    MainThread:393286 [wandb_init.py:_pause_backend():435] pausing backend
2023-12-11 20:46:40,876 INFO    MainThread:393286 [wandb_init.py:_resume_backend():440] resuming backend
2023-12-11 20:46:41,859 INFO    MainThread:393286 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-12-11 20:46:41,860 INFO    MainThread:393286 [wandb_init.py:_pause_backend():435] pausing backend
2023-12-11 20:46:44,749 INFO    MainThread:393286 [wandb_init.py:_resume_backend():440] resuming backend
2023-12-11 20:46:44,760 INFO    MainThread:393286 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-12-11 20:46:44,761 INFO    MainThread:393286 [wandb_init.py:_pause_backend():435] pausing backend
2023-12-11 20:46:46,711 INFO    MainThread:393286 [wandb_init.py:_resume_backend():440] resuming backend
2023-12-11 20:46:46,729 INFO    MainThread:393286 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-12-11 20:46:46,729 INFO    MainThread:393286 [wandb_init.py:_pause_backend():435] pausing backend
2023-12-11 20:46:52,353 INFO    MainThread:393286 [wandb_init.py:_resume_backend():440] resuming backend
2023-12-11 20:46:53,240 INFO    MainThread:393286 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-12-11 20:46:53,241 INFO    MainThread:393286 [wandb_init.py:_pause_backend():435] pausing backend
2023-12-11 20:47:02,282 INFO    MainThread:393286 [wandb_init.py:_resume_backend():440] resuming backend
2023-12-11 20:47:02,476 INFO    MainThread:393286 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-12-11 20:47:02,476 INFO    MainThread:393286 [wandb_init.py:_pause_backend():435] pausing backend
2023-12-11 20:47:05,828 INFO    MainThread:393286 [wandb_init.py:_resume_backend():440] resuming backend
2023-12-11 20:47:05,837 INFO    MainThread:393286 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-12-11 20:47:05,838 INFO    MainThread:393286 [wandb_init.py:_pause_backend():435] pausing backend
2023-12-11 20:47:07,964 INFO    MainThread:393286 [wandb_init.py:_resume_backend():440] resuming backend
2023-12-11 20:47:09,499 INFO    MainThread:393286 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-12-11 20:47:09,500 INFO    MainThread:393286 [wandb_init.py:_pause_backend():435] pausing backend
2023-12-11 20:47:20,892 INFO    MainThread:393286 [wandb_init.py:_resume_backend():440] resuming backend
2023-12-11 20:47:21,101 INFO    MainThread:393286 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-12-11 20:47:21,101 INFO    MainThread:393286 [wandb_init.py:_pause_backend():435] pausing backend
